자재명,단위,현재단가,공시일자,자재분류,품목분류,부가세여부,시황성자재
"셔터, 전동방화셔터(전동개폐기별도), W3×H3m, 강재t1.6(EGI)",㎡,331800.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 전동방화셔터(전동개폐기별도), W4×H3m, 강재t1.6(EGI)",㎡,311300.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 전동방화셔터(전동개폐기별도), W5×H3m, 강재t1.6(EGI)",㎡,288500.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 스텐파이프셔터(전동개폐기별도), Φ19.1×t1.0, 15㎡이상",㎡,255000.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 전동방화셔터(전동개폐기별도), W9×H3m, 강재t1.6(EGI)",㎡,263700.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 전동방화셔터(전동개폐기별도), W6×H3m, 강재t1.6(EGI)",㎡,279400.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 전동방화셔터(전동개폐기별도), W7×H3m, 강재t1.6(EGI)",㎡,266200.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 전동일반셔터(전동개폐기별도), W6×H3m, 강재t1.2(EGI)",㎡,196400.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 웨이브셔터(전동개폐기별도), W3.6×H2.4, SSTΦ13.8",㎡,283000.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 전동일반셔터(전동개폐기별도), W7×H3m, 강재t1.2(EGI)",㎡,189400.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 방화스크린셔터비상문(방화스크린셔터일체형), 0.9×2.1m",개,373700.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"자기질타일, 석재타일, 환원, 200×200×20mm",㎡,34000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 환원, 150×150×15mm",㎡,27000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 환원, 200×200×15mm",㎡,31000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 무유연마, 300×600×8~10mm",㎡,29000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 300×300×18mm",㎡,39000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 환원, 90×190×15mm",㎡,22000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 환원, 100×100×15mm",㎡,20000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 무유연마, 300×300×9mm",㎡,25000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 환원, 100×210×18mm",㎡,24000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 환원, 300×600×20mm",㎡,45000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 무유색소, 400×400×9mm",㎡,19000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 환원, 100×100×18mm",㎡,21000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 환원, 300×300×20mm",㎡,40000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 석재타일, 환원, 300×300×15mm",㎡,38000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 시유, 200×400×9mm",㎡,13000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 무유색소, 200×200×8.3mm",㎡,14000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 시유, 200×200×7~11mm",㎡,11000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"자기질타일, 시유, 300×300×8mm",㎡,12000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"셔터, 스텐이중파이프셔터(전동개폐기별도), Φ15.8×19.1, 이중파이프, 15㎡이상",㎡,315000.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"용접스터드, 머리형, M22×155mm, 수동",개,1082.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×125mm, 수동",개,894.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×135mm, 수동",개,955.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M19×155mm, 자동",개,869.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×85mm, 수동",개,625.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×105mm, 수동",개,769.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×145mm, 수동",개,1019.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×125mm, 자동",개,954.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M19×125mm, 자동",개,729.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×95mm, 자동",개,750.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×115mm, 자동",개,895.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×135mm, 자동",개,1018.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M19×135mm, 자동",개,775.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"셔터, 비상방화문(전동방화셔터일체형), 0.9×2.1m",개,598000.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"용접스터드, 머리형, M22×105mm, 자동",개,832.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"셔터, 전동방화셔터(전동개폐기별도), W8×H3m, 강재t1.6(EGI)",㎡,266200.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 전동방화셔터(전동개폐기별도), W10×H3m, 강재t1.6(EGI)",㎡,263700.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 스텐파이프셔터(전동개폐기별도), Φ15.8×t1.0, 15㎡이상",㎡,235000.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"셔터, 전동일반셔터(전동개폐기별도), W8×H3m, 강재t1.2(EGI)",㎡,189400.0,2024-10-30 17:01:36,시설공통자재(건축),셔터,부가가치세별도,False
"자기질타일, 석재타일, 환원, 90×190×18mm",㎡,24000.0,2024-10-30 17:01:36,시설공통자재(건축),자기질타일,부가가치세별도,False
"용접스터드, 머리형, M22×85mm, 자동",개,687.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×155mm, 자동",개,1144.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M19×145mm, 자동",개,822.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×115mm, 수동",개,833.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접철망, 스테인리스, #6, 50×50",㎡,93233.0,2024-10-30 17:01:36,시설공통자재(건축),용접철망,부가가치세별도,False
"용접철망, 아연도, #12, 50×50",㎡,5654.0,2024-10-30 17:01:36,시설공통자재(건축),용접철망,부가가치세별도,False
"용접철망, 아연도, #8, 50×50",㎡,8856.0,2024-10-30 17:01:36,시설공통자재(건축),용접철망,부가가치세별도,False
"용접철망, 스테인리스, #8, 50×50",㎡,67656.0,2024-10-30 17:01:36,시설공통자재(건축),용접철망,부가가치세별도,False
"용접철망, 스테인리스, #10, 50×50",㎡,56916.0,2024-10-30 17:01:36,시설공통자재(건축),용접철망,부가가치세별도,False
"아스팔트싱글, 이중그림자, 1000×336×3mm",매,2128.0,2024-10-30 17:01:36,시설공통자재(건축),아스팔트싱글,부가가치세별도,False
"아스팔트싱글, 칼라, 1000×336×3.0mm",매,1754.0,2024-10-30 17:01:36,시설공통자재(건축),아스팔트싱글,부가가치세별도,False
"용접철망, 아연도, #6, 50×50",㎡,12873.0,2024-10-30 17:01:36,시설공통자재(건축),용접철망,부가가치세별도,False
"용접철망, 스테인리스, #4, 50×50",㎡,128344.0,2024-10-30 17:01:36,시설공통자재(건축),용접철망,부가가치세별도,False
"용접스터드, 머리형, M16×154mm, 수동",개,598.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M16×154mm, 자동",개,659.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M19×95mm, 자동",개,588.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M16×144mm, 수동",개,548.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M16×124mm, 자동",개,545.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M19×85mm, 수동",개,481.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M19×85mm, 자동",개,543.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M16×124mm, 수동",개,484.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M16×134mm, 수동",개,519.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M16×84mm, 자동",개,415.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M16×134mm, 자동",개,579.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M19×105mm, 수동",개,571.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M22×95mm, 수동",개,689.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M16×104mm, 수동",개,417.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접스터드, 머리형, M16×104mm, 자동",개,480.0,2024-10-30 17:01:36,시설공통자재(건축),용접스터드,부가가치세별도,False
"용접철망, 아연도, #10, 50×50",㎡,5912.0,2024-10-30 17:01:36,시설공통자재(건축),용접철망,부가가치세별도,False
"일반구조용각형강관, 각형강관, 40×20×t3.2mm",m,3110.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 60×40×2.3t",m,3780.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 60×40×4.5mm",m,7490.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 75×45×1.4mm",m,3500.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 60×40×1.4mm",m,2900.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 60×40×6.0mm",m,9680.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 50×50×1.4t",m,2900.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 60×60×1.6t",m,3500.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 50×50×3.2t",m,5310.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 40×40×t2.3mm",m,2970.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 50×50×t4.5mm",m,7490.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 60×60×t4.5mm",m,9230.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 40×40×t1.6mm",m,2310.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 50×50×t6.0mm",m,9680.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 75×75×t1.4mm",m,4520.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 30×30×1.6t",m,1740.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 40×40×4.5mm",m,5950.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 60×60×3.2t",m,6480.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 30×30×2.3t",m,2230.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
"일반구조용각형강관, 각형강관, 50×50×1.6t",m,2900.0,2024-10-30 17:01:36,시설공통자재(건축),일반구조용각형강관,부가가치세별도,False
