prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R26CW25851921,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001348,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ8×6×37mm",m,1540,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851920,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001349,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ9×6×37mm",m,1840,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851919,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001350,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ10×6×37mm",m,2000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851918,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001351,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ11×6×37mm",m,2370,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851917,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001352,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ12×6×37mm",m,2480,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851916,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001353,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ13×6×37mm",m,2700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851915,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001354,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ14×6×37mm",m,3000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851914,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001355,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ16×6×37mm",m,3700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851913,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001356,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ18×6×37mm",m,4510,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851912,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001357,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ19×6×37mm",m,5010,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851911,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001358,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ20×6×37mm",m,5320,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851910,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001359,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ22×6×37mm",m,6440,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851909,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001360,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ24×6×37mm",m,7680,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851908,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001361,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ25×6×37mm",m,8310,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851907,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001362,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ26×6×37mm",m,8990,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851906,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001363,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ28×6×37mm",m,10440,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851905,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001364,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ30×6×37mm",m,11980,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851904,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001365,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ32×6×37mm",m,13650,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851903,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001366,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ34×6×37mm",m,15350,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851902,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001367,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ36×6×37mm",m,17200,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851901,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001368,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ38×6×37mm",m,18970,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851900,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001369,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ40×6×37mm",m,21120,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851899,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001370,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ42×6×37mm",m,25670,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851898,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001371,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ44×6×37mm",m,28630,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851897,2026-04-20 00:00:00,포110005,시설공통자재(토목),31151505,23001372,토목환경과,070-4056-7380,문대일,"와이어로프(철심,비도금)","와이어로프, 철심, 비도금, Φ46×6×37mm",m,31260,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R24CW21374689,2024-10-16 14:14:21,포110005,시설공통자재(토목),31159993,20161100,토목환경과,070-4056-7380,김재헌,PC강연선,"PC강연선, 7연선, Φ12.7mm",TON,1611000,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R24CW21374695,2024-10-16 14:14:21,포110005,시설공통자재(토목),31159993,22146437,토목환경과,070-4056-7380,김재헌,UNBONDED PC강연선,"PC강연선, Unbonded-PC, 7연선, Φ12.7mm",TON,1770000,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R24CW21374693,2024-10-16 14:14:21,포110005,시설공통자재(토목),31159993,22146436,토목환경과,070-4056-7380,김재헌,UNBONDED PC강연선,"PC강연선, Unbonded-PC, 7연선, Φ15.2mm",TON,1785000,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R24CW21374691,2024-10-16 14:14:21,포110005,시설공통자재(토목),31159993,20161101,토목환경과,070-4056-7380,김재헌,PC강연선,"PC강연선, 7연선, Φ15.2mm",TON,1611000,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R25CW23002425,2025-04-24 00:00:00,포110005,시설공통자재(토목),31159993,22146437,토목환경과,070-4056-6171,양석진,UNBONDED PC강연선,"PC강연선, Unbonded-PC, 7연선, Φ12.7mm",TON,1770000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002428,2025-04-24 00:00:00,포110005,시설공통자재(토목),31159993,20161100,토목환경과,070-4056-6171,양석진,PC강연선,"PC강연선, 7연선, Φ12.7mm",TON,1611000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002427,2025-04-24 00:00:00,포110005,시설공통자재(토목),31159993,20161101,토목환경과,070-4056-6171,양석진,PC강연선,"PC강연선, 7연선, Φ15.2mm",TON,1611000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002426,2025-04-24 00:00:00,포110005,시설공통자재(토목),31159993,22146436,토목환경과,070-4056-6171,양석진,UNBONDED PC강연선,"PC강연선, Unbonded-PC, 7연선, Φ15.2mm",TON,1785000,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311893,2025-10-23 00:00:00,포110005,시설공통자재(토목),31159993,22146437,토목환경과,070-4056-6171,양석진,UNBONDED PC강연선,"PC강연선, Unbonded-PC, 7연선, Φ12.7mm",TON,1785000,,,,,0,0,0,,부가가치세별도,기타가격,공장상차도,,,,,,,,
R25CW24311896,2025-10-23 00:00:00,포110005,시설공통자재(토목),31159993,20161100,토목환경과,070-4056-6171,양석진,PC강연선,"PC강연선, 7연선, Φ12.7mm",TON,1611000,,,,,0,0,0,,부가가치세별도,기타가격,공장상차도,,,,,,,,
R25CW24311895,2025-10-23 00:00:00,포110005,시설공통자재(토목),31159993,20161101,토목환경과,070-4056-6171,양석진,PC강연선,"PC강연선, 7연선, Φ15.2mm",TON,1611000,,,,,0,0,0,,부가가치세별도,기타가격,공장상차도,,,,,,,,
R25CW24311894,2025-10-23 00:00:00,포110005,시설공통자재(토목),31159993,22146436,토목환경과,070-4056-6171,양석진,UNBONDED PC강연선,"PC강연선, Unbonded-PC, 7연선, Φ15.2mm",TON,1785000,,,,,0,0,0,,부가가치세별도,기타가격,공장상차도,,,,,,,,
R26CW25852003,2026-04-20 00:00:00,포110005,시설공통자재(토목),31159993,22146437,토목환경과,070-4056-6464,유가영,UNBONDED PC강연선,"PC강연선, Unbonded-PC, 7연선, Φ12.7mm",TON,1785,,,,,0,0,0,,부가가치세별도,기타가격,공장상차도,,,,,,,,
R26CW25852006,2026-04-20 00:00:00,포110005,시설공통자재(토목),31159993,20161100,토목환경과,070-4056-6464,유가영,PC강연선,"PC강연선, 7연선, Φ12.7mm",TON,1611,,,,,0,0,0,,부가가치세별도,기타가격,공장상차도,,,,,,,,
R26CW25852005,2026-04-20 00:00:00,포110005,시설공통자재(토목),31159993,20161101,토목환경과,070-4056-6464,유가영,PC강연선,"PC강연선, 7연선, Φ15.2mm",TON,1611,,,,,0,0,0,,부가가치세별도,기타가격,공장상차도,,,,,,,,
R26CW25852004,2026-04-20 00:00:00,포110005,시설공통자재(토목),31159993,22146436,토목환경과,070-4056-6464,유가영,UNBONDED PC강연선,"PC강연선, Unbonded-PC, 7연선, Φ15.2mm",TON,1785,,,,,0,0,0,,부가가치세별도,기타가격,공장상차도,,,,,,,,
R24CW21374722,2024-10-16 14:14:21,포110005,시설공통자재(토목),31159996,22146435,공사원가기준과,070-4056-7254,황순남,강섬유(숏크리트용),"철선, 강섬유, 숏크리트용, Φ0.5mm",KG,1300,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R24CW21374723,2024-10-16 14:14:21,포110005,시설공통자재(토목),31159996,22146438,공사원가기준과,070-4056-7254,황순남,강섬유(숏크리트용),"철선, 강섬유, 숏크리트용, Φ0.7mm",KG,1300,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R25CW23002408,2025-04-24 00:00:00,포110005,시설공통자재(토목),31159996,22146438,공사원가기준과,070-4056-7254,황순남,강섬유(숏크리트용),"철선, 강섬유, 숏크리트용, Φ0.7mm",KG,1300,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002409,2025-04-24 00:00:00,포110005,시설공통자재(토목),31159996,22146435,공사원가기준과,070-4056-7254,황순남,강섬유(숏크리트용),"철선, 강섬유, 숏크리트용, Φ0.5mm",KG,1300,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311876,2025-10-23 00:00:00,포110005,시설공통자재(토목),31159996,22146438,공사원가기준과,070-4056-7254,황순남,강섬유(숏크리트용),"철선, 강섬유, 숏크리트용, Φ0.7mm",KG,1458,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311877,2025-10-23 00:00:00,포110005,시설공통자재(토목),31159996,22146435,공사원가기준과,070-4056-7254,황순남,강섬유(숏크리트용),"철선, 강섬유, 숏크리트용, Φ0.5mm",KG,1458,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851986,2026-04-20 00:00:00,포110005,시설공통자재(토목),31159996,22146438,공사원가기준과,070-4056-7656,신동천,강섬유(숏크리트용),"철선, 강섬유, 숏크리트용, Φ0.7mm",KG,1450,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25851987,2026-04-20 00:00:00,포110005,시설공통자재(토목),31159996,22146435,공사원가기준과,070-4056-7656,신동천,강섬유(숏크리트용),"철선, 강섬유, 숏크리트용, Φ0.5mm",KG,1450,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R24CW21374734,2024-10-16 14:14:21,포110005,시설공통자재(토목),31161689,20135643,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×5.0m, 너트.와셔포함 ",EA,29100,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R24CW21374735,2024-10-16 14:14:21,포110005,시설공통자재(토목),31161689,22146439,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×6.0m, 너트.와셔포함",EA,34200,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R24CW21374733,2024-10-16 14:14:21,포110005,시설공통자재(토목),31161689,20135641,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×4.0m, 너트.와셔포함 ",EA,24000,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R24CW21374731,2024-10-16 14:14:21,포110005,시설공통자재(토목),31161689,20135638,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×2.0m, 너트.와셔포함 ",EA,13100,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R24CW21374732,2024-10-16 14:14:21,포110005,시설공통자재(토목),31161689,20135639,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×3.0m, 너트.와셔포함 ",EA,18900,,,002,,,,,,부가가치세별도,기타가격,현장도착도,기타조건,,,,,,,
R25CW23002396,2025-04-24 00:00:00,포110005,시설공통자재(토목),31161689,22146439,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×6.0m, 너트.와셔포함",EA,27400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002400,2025-04-24 00:00:00,포110005,시설공통자재(토목),31161689,20135638,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×2.0m, 너트.와셔포함 ",EA,11200,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002399,2025-04-24 00:00:00,포110005,시설공통자재(토목),31161689,20135639,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×3.0m, 너트.와셔포함 ",EA,15700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002398,2025-04-24 00:00:00,포110005,시설공통자재(토목),31161689,20135641,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×4.0m, 너트.와셔포함 ",EA,19600,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW23002397,2025-04-24 00:00:00,포110005,시설공통자재(토목),31161689,20135643,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×5.0m, 너트.와셔포함 ",EA,23500,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24311864,2025-10-23 00:00:00,포110005,시설공통자재(토목),31161689,22146439,공사원가기준과,070-4056-7254,황순남,"록볼트(ALL SCREW TYPE 너트,와셔포함)","락볼트, D25×6.0m, 너트.와셔포함",EA,24300,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
