prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R25CW22916067,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970241,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#40),D100,개,73790,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916066,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970240,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#40),D80,개,34900,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916065,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970239,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#40),D65,개,26970,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916064,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970238,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#40),D50,개,12040,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916063,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970237,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#40),D40,개,9590,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916062,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970236,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#40),D32,개,7650,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916061,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970235,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#40),D25,개,5710,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916060,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970234,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#40),D20,개,4290,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916059,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970233,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#40),D15,개,3150,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916058,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970285,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D400,개,1686140,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916057,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970284,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D350,개,1182680,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916056,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121829,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D300,개,631730,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916055,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121828,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D250,개,459260,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916054,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121827,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D200,개,269480,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916053,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121826,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D150,개,111380,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916052,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121825,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D125,개,77440,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916051,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121824,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D100,개,42480,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916050,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121823,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D80,개,24540,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916049,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121822,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D65,개,17450,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916048,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121821,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D50,개,11040,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916047,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121820,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D40,개,7550,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916046,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121819,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D32,개,6210,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916045,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121818,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D25,개,4930,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916044,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121817,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D20,개,3760,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916043,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121816,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#20),D15,개,2810,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916042,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970283,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D400,개,935940,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916041,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970282,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D350,개,671660,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916040,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121815,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D300,개,384120,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916039,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121814,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D250,개,233000,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916038,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121813,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D200,개,139650,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916037,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121812,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D150,개,69480,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916036,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121811,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D125,개,48310,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916035,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121810,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D100,개,28800,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916034,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121809,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D80,개,16750,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916033,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121808,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D65,개,12710,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916032,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121807,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D50,개,8580,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916031,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121806,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D40,개,6040,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916030,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121805,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D32,개,4840,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916029,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121804,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D25,개,3640,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916028,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121803,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D20,개,2690,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916027,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20121802,공사원가기준과,042-724-7472,김태연,엘보 (STS 용접 S#10),D15,개,2460,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916026,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970232,공사원가기준과,042-724-7472,김태연,붓싱 (STS 나사),D100,개,55480,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916025,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122719,공사원가기준과,042-724-7472,김태연,붓싱 (STS 나사),D80,개,26120,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916024,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122718,공사원가기준과,042-724-7472,김태연,붓싱 (STS 나사),D65,개,18250,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916023,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122717,공사원가기준과,042-724-7472,김태연,붓싱 (STS 나사),D50,개,7920,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916022,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122716,공사원가기준과,042-724-7472,김태연,붓싱 (STS 나사),D40,개,6340,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916021,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122715,공사원가기준과,042-724-7472,김태연,붓싱 (STS 나사),D32,개,4470,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916020,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122714,공사원가기준과,042-724-7472,김태연,붓싱 (STS 나사),D25,개,3470,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916019,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122713,공사원가기준과,042-724-7472,김태연,붓싱 (STS 나사),D20,개,2240,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916018,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122712,공사원가기준과,042-724-7472,김태연,붓싱 (STS 나사),D15,개,2240,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916017,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20970313,공사원가기준과,042-724-7472,김태연,플러그 (STS 나사),D100,개,45990,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916016,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122704,공사원가기준과,042-724-7472,김태연,플러그 (STS 나사),D80,개,15220,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916015,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122703,공사원가기준과,042-724-7472,김태연,플러그 (STS 나사),D65,개,10730,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916014,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122702,공사원가기준과,042-724-7472,김태연,플러그 (STS 나사),D50,개,8820,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916013,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122701,공사원가기준과,042-724-7472,김태연,플러그 (STS 나사),D40,개,5390,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916012,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122700,공사원가기준과,042-724-7472,김태연,플러그 (STS 나사),D32,개,3660,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916011,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122699,공사원가기준과,042-724-7472,김태연,플러그 (STS 나사),D25,개,2480,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916010,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122698,공사원가기준과,042-724-7472,김태연,플러그 (STS 나사),D20,개,2940,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916315,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122527,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,K-유니온 (프레스) D50x2,개,43040,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916314,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122525,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,K-유니온 (프레스) D40*1 1/2,개,31040,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916313,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122523,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,K-유니온 (프레스) D30x1 1/4,개,21920,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916312,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122522,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,K-유니온 (프레스) D25x1,개,19020,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916311,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122521,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,K-유니온 (프레스) D20x3/4,개,15140,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916310,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20122520,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,K-유니온 (프레스) D13x1/2,개,12800,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916309,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20375172,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,"아답타소켓(프레스),D60*2",개,18710,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916308,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20375171,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,"아답타소켓(프레스),D50*2",개,15070,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916307,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20375170,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,"아답타소켓(프레스),D50*1 1/2",개,13040,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916306,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20375169,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,"아답타소켓(프레스),D40*1 1/2",개,10120,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22916305,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),40142386,20375168,공사원가기준과,042-724-7472,김태연,일반배관용 STS강관 이음쇠,"아답타소켓(프레스),D40*1 1/4",개,11120,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
