prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R24CW21467656,2024-10-30 17:01:36,포110002,시설공통자재(건축),31161620,10023524,건축설비과,042-724-7109,이상대,육각볼트,"육각볼트, M16×160",개,634,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21467694,2024-10-30 17:01:36,포110002,시설공통자재(건축),31161620,10023543,건축설비과,042-724-7109,이상대,육각볼트,"육각볼트, M18×100",개,585,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R25CW24304240,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023658,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M10*35mm",개,266,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304268,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023688,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M16*50mm",개,901,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304267,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023687,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M16*40mm",개,799,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304266,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023686,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M16*30mm",개,699,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304265,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023685,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*150mm",개,1663,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304264,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023684,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*130mm",개,1477,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304263,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023682,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*100mm",개,1174,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304262,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023681,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*90mm",개,1079,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304261,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023680,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*80mm",개,982,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304260,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023679,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*70mm",개,894,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304259,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023678,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*60mm",개,789,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304258,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023677,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*50mm",개,700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304257,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023676,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*40mm",개,614,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304256,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023675,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M14*30mm",개,544,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304255,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023674,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*45mm",개,446,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304254,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023673,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*35mm",개,386,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304253,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023672,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*150mm",개,1118,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304252,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023671,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*130mm",개,986,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304251,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023669,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*100mm",개,792,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304250,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023668,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*90mm",개,727,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304249,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023667,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*80mm",개,667,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304248,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023666,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*70mm",개,603,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304247,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023665,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*60mm",개,539,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304246,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023664,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*50mm",개,473,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304245,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023663,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*40mm",개,413,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304244,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023662,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*30mm",개,357,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304243,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023661,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*25mm",개,328,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304242,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023660,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M12*20mm",개,315,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304241,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023659,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, 스테인리스, M10*45mm",개,306,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304040,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023458,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M12*25",개,106,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304039,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023457,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M12*20",개,105,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304038,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023456,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*200",개,502,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304037,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023455,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*190",개,463,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304036,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023454,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*180",개,456,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304035,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023453,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*170",개,426,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304034,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023452,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*160",개,396,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304033,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023451,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*150",개,307,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304032,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023450,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*140",개,287,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304031,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023449,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*130",개,254,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304030,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023448,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*120",개,238,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304029,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023447,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*110",개,227,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304028,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023446,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*100",개,193,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304027,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023445,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*90",개,175,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304026,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023443,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*80",개,159,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304025,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023442,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*75",개,153,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304024,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023441,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*70",개,133,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304023,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023440,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*65",개,127,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304022,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023439,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*60",개,119,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304021,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023438,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*55",개,114,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304020,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023437,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*50",개,100,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304019,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023436,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*45",개,94,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304018,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023435,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*40",개,87,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304017,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023434,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*35",개,81,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304016,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023433,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*30",개,76,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304015,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023432,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*25",개,70,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304014,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023431,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M10*20",개,65,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304013,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023429,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M8*150",개,227,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304012,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023428,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M8*140",개,196,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304011,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023427,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M8*130",개,185,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304010,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023426,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M8*120",개,169,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304009,2025-04-24 00:00:00,포110002,시설공통자재(건축),31161620,10023425,공사원가기준과,042-724-7403,오종화,육각볼트,"육각볼트, M8*110",개,158,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
